ID,Fire,Plot_ID,PlotID_noyr,Year,Species,OMU,DBH,TotHeight,LYHeight,LYGrowth,BudScars,Sprouts,Tally,Comments,fire_year,seed_estab_yr,post_fire_estab,max_ht,value,Visit
NA,SIM,SIM069,NA,2016,LIDE,NA,NA,NA,NA,NA,2,NA,NA,NA,2004,2014,10,20,1,revisit
NA,SIM,SIM074,NA,2017,QUKE,NA,NA,NA,NA,NA,6,NA,NA,NA,2004,2011,7,29,1,revisit
NA,SIM,SIM074,NA,2017,PSME,NA,NA,NA,NA,NA,2,NA,NA,NA,2004,2015,11,12,1,revisit
NA,SIM,SIM075,NA,2017,LIDE,NA,NA,NA,NA,NA,2,NA,NA,NA,2004,2015,11,110,1,revisit
NA,SIM,SIM075,NA,2017,ARME,NA,NA,NA,NA,NA,1,NA,NA,NA,2004,2016,12,4,2,revisit
NA,SIM,SIM075,NA,2017,ARME,NA,NA,NA,NA,NA,1,NA,NA,NA,2004,2016,12,4,2,revisit
NA,SIM,SIM076,NA,2017,PSME,NA,NA,NA,NA,NA,4,NA,NA,NA,2004,2013,9,130,3,revisit
NA,SIM,SIM076,NA,2017,PSME,NA,NA,NA,NA,NA,4,NA,NA,NA,2004,2013,9,130,3,revisit
NA,SIM,SIM076,NA,2017,PSME,NA,NA,NA,NA,NA,4,NA,NA,NA,2004,2013,9,130,3,revisit
NA,SIM,SIM076,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,4,revisit
NA,SIM,SIM076,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,4,revisit
NA,SIM,SIM076,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,4,revisit
NA,SIM,SIM076,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,4,revisit
NA,SIM,SIM076,NA,2017,ARME,NA,NA,NA,NA,NA,1,NA,NA,NA,2004,2016,12,3,2,revisit
NA,SIM,SIM076,NA,2017,ARME,NA,NA,NA,NA,NA,1,NA,NA,NA,2004,2016,12,3,2,revisit
NA,SIM,SIM078,NA,2017,PSME,NA,NA,NA,NA,NA,3,NA,NA,NA,2004,2014,10,115,1,revisit
NA,SIM,SIM078,NA,2017,PSME,NA,NA,NA,NA,NA,7,NA,NA,NA,2004,2010,6,115,1,revisit
NA,SIM,SIM078,NA,2017,PSME,NA,NA,NA,NA,NA,10,NA,NA,NA,2004,2007,3,115,1,revisit
NA,SIM,SIM079,NA,2017,ARME,NA,NA,NA,NA,NA,1,NA,NA,NA,2004,2016,12,2.5,1,revisit
NA,SIM,SIM080,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,7,10,revisit
NA,SIM,SIM080,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,7,10,revisit
NA,SIM,SIM080,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,7,10,revisit
NA,SIM,SIM080,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,7,10,revisit
NA,SIM,SIM080,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,7,10,revisit
NA,SIM,SIM080,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,7,10,revisit
NA,SIM,SIM080,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,7,10,revisit
NA,SIM,SIM080,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,7,10,revisit
NA,SIM,SIM080,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,7,10,revisit
NA,SIM,SIM080,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,7,10,revisit
NA,SIM,SIM080,NA,2017,ARME,NA,NA,NA,NA,NA,1,NA,NA,NA,2004,2016,12,7,8,revisit
NA,SIM,SIM080,NA,2017,ARME,NA,NA,NA,NA,NA,1,NA,NA,NA,2004,2016,12,7,8,revisit
NA,SIM,SIM080,NA,2017,ARME,NA,NA,NA,NA,NA,1,NA,NA,NA,2004,2016,12,7,8,revisit
NA,SIM,SIM080,NA,2017,ARME,NA,NA,NA,NA,NA,1,NA,NA,NA,2004,2016,12,7,8,revisit
NA,SIM,SIM080,NA,2017,ARME,NA,NA,NA,NA,NA,1,NA,NA,NA,2004,2016,12,7,8,revisit
NA,SIM,SIM080,NA,2017,ARME,NA,NA,NA,NA,NA,1,NA,NA,NA,2004,2016,12,7,8,revisit
NA,SIM,SIM080,NA,2017,ARME,NA,NA,NA,NA,NA,1,NA,NA,NA,2004,2016,12,7,8,revisit
NA,SIM,SIM080,NA,2017,ARME,NA,NA,NA,NA,NA,1,NA,NA,NA,2004,2016,12,7,8,revisit
NA,SIM,SIM081,NA,2017,PSME,NA,NA,NA,NA,NA,2,NA,NA,NA,2004,2015,11,96,1,revisit
NA,SIM,SIM081,NA,2017,PSME,NA,NA,NA,NA,NA,5,NA,NA,NA,2004,2012,8,96,1,revisit
NA,SIM,SIM081,NA,2017,QUCH,NA,NA,NA,NA,NA,2,NA,NA,NA,2004,2015,11,12,1,revisit
NA,SIM,SIM082,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,3,revisit
NA,SIM,SIM082,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,3,revisit
NA,SIM,SIM082,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,3,revisit
NA,SIM,SIM082,NA,2017,ARME,NA,NA,NA,NA,NA,1,NA,NA,NA,2004,2016,12,3,2,revisit
NA,SIM,SIM082,NA,2017,ARME,NA,NA,NA,NA,NA,1,NA,NA,NA,2004,2016,12,3,2,revisit
NA,SIM,SIM082,NA,2017,QUCH,NA,NA,NA,NA,NA,1,NA,NA,NA,2004,2016,12,4,1,revisit
NA,SIM,SIM083,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,4,4,revisit
NA,SIM,SIM083,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,4,4,revisit
NA,SIM,SIM083,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,4,4,revisit
NA,SIM,SIM083,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,4,4,revisit
NA,SIM,SIM083,NA,2017,ARME,NA,NA,NA,NA,NA,1,NA,NA,NA,2004,2016,12,4,10,revisit
NA,SIM,SIM083,NA,2017,ARME,NA,NA,NA,NA,NA,1,NA,NA,NA,2004,2016,12,4,10,revisit
NA,SIM,SIM083,NA,2017,ARME,NA,NA,NA,NA,NA,1,NA,NA,NA,2004,2016,12,4,10,revisit
NA,SIM,SIM083,NA,2017,ARME,NA,NA,NA,NA,NA,1,NA,NA,NA,2004,2016,12,4,10,revisit
NA,SIM,SIM083,NA,2017,ARME,NA,NA,NA,NA,NA,1,NA,NA,NA,2004,2016,12,4,10,revisit
NA,SIM,SIM083,NA,2017,ARME,NA,NA,NA,NA,NA,1,NA,NA,NA,2004,2016,12,4,10,revisit
NA,SIM,SIM083,NA,2017,ARME,NA,NA,NA,NA,NA,1,NA,NA,NA,2004,2016,12,4,10,revisit
NA,SIM,SIM083,NA,2017,ARME,NA,NA,NA,NA,NA,1,NA,NA,NA,2004,2016,12,4,10,revisit
NA,SIM,SIM083,NA,2017,ARME,NA,NA,NA,NA,NA,1,NA,NA,NA,2004,2016,12,4,10,revisit
NA,SIM,SIM083,NA,2017,ARME,NA,NA,NA,NA,NA,1,NA,NA,NA,2004,2016,12,4,10,revisit
NA,SIM,SIM083,NA,2017,PSME,NA,NA,NA,NA,NA,1,NA,NA,NA,2004,2016,12,4,1,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,0,NA,NA,NA,2004,2017,13,3,135,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,1,NA,NA,NA,2004,2016,12,3,72,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,1,NA,NA,NA,2004,2016,12,3,72,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,1,NA,NA,NA,2004,2016,12,3,72,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,1,NA,NA,NA,2004,2016,12,3,72,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,1,NA,NA,NA,2004,2016,12,3,72,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,1,NA,NA,NA,2004,2016,12,3,72,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,1,NA,NA,NA,2004,2016,12,3,72,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,1,NA,NA,NA,2004,2016,12,3,72,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,1,NA,NA,NA,2004,2016,12,3,72,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,1,NA,NA,NA,2004,2016,12,3,72,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,1,NA,NA,NA,2004,2016,12,3,72,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,1,NA,NA,NA,2004,2016,12,3,72,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,1,NA,NA,NA,2004,2016,12,3,72,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,1,NA,NA,NA,2004,2016,12,3,72,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,1,NA,NA,NA,2004,2016,12,3,72,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,1,NA,NA,NA,2004,2016,12,3,72,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,1,NA,NA,NA,2004,2016,12,3,72,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,1,NA,NA,NA,2004,2016,12,3,72,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,1,NA,NA,NA,2004,2016,12,3,72,revisit
NA,SIM,SIM084,NA,2017,ARME,NA,NA,NA,NA,NA,1,NA,NA,NA,2004,2016,12,3,72,revisit
